"","X","original_title","original_language","adult","budget","backdrop_path","homepage","id","imdb_id","popularity","poster_path","release_date","revenue","runtime","status","tagline","title","video","vote_average","vote_count","genre","production_companies","belongs_to_collection","spoken_languages","production_countries","review_count","keywords","cast_size","crew_size","director"
"64359",64359,"The Scarlet Terror","en","False",50,"/e5ORBHaCROzxmk5ZD11v3ZVPA0d.jpg","",719050,"",0.6,"/vK2YesW5f7SiMivXHoqfhaOR8e3.jpg","2019-11-27",0,5,"Released","","The Scarlet Terror","False",0,0,"Horror,","","","","US,",0,"",2,5,"Ben Mortenson,"
"64362",64362,"My American Dream","en","False",7000,"","",719031,"tt11107752",0.6,"/i38y8psz5NES6bgSvlQxU7ontGI.jpg","2019-11-02",0,11,"Released","","My American Dream","False",0,0,"Drama,","New York Film Academy,Fritz the Mann Films,","","zh,en,","US,",0,"new york city,immigration,drug dealer,american dream,immigrant,racism,family conflict,gang violence,chinese immigrant,american dream stories,",13,19,"Fritz Frauendorf,"
"64363",64363,"Follow the Queen","en","False",500,"","",718614,"tt11989102",0.6,"","2019-12-13",0,8,"Released","Dealer's choice.","Follow the Queen","False",0,0,"","","","","",0,"",4,13,"Shea Harris,"
"64370",64370,"Mike Garson and His 88 Friends","en","False",50000,"","",718124,"tt12565312",0.6,"/mwAPrrOwHqBO8uh6hkcmhilob0.jpg","2019-12-12",0,101,"Released","An improvised life","Mike Garson and His 88 Friends","False",0,0,"Documentary,Music,","","","","",0,"interview,concert footage,improvisation,pianist,concert pianist,experimental music,piano,traditional music,",6,4,"Harry Bromley Davenport,"
"64390",64390,"Five Bucks at the Door: The Story of Crocks N Rolls","en","False",100000,"","https://www.crocksdoc.com",716262,"tt11681744",0.6,"/WLoRI7O5JDdRWQVQ0kUT8BnR2m.jpg","2019-11-01",0,81,"Released","How A Bar in the Middle of Nowhere Put Canadian Music on the Map","Five Bucks at the Door: The Story of Crocks N Rolls","False",0,0,"Documentary,","","","en,","CA,",0,"",4,4,"Kirsten Kosloski,"
"64430",64430,"Karman","en","False",270000,"","http://www.dutchmountainfilm.nl",712700,"tt10367598",0.6,"/bj4AURacRItZk4t7EXpbZGP8xZP.jpg","2019-12-06",0,42,"Released","","Karman","False",0,0,"","Dutch Mountain Film,","","","NL,",0,"",0,2,"Maurice de Bruijne,"
"64432",64432,"Modern Day Slavery","en","False",30000,"","",712250,"tt11468474",0.6,"/7eppk4B6tKDueC1YDsvikhZv1jA.jpg","2019-12-12",0,113,"Released","From Plantations to Prisons.","Modern Day Slavery","False",0,0,"Documentary,","Tri-State Media Group,","","","",0,"",3,1,"Edwin R. Freeman,"
"64436",64436,"Counterfeit","en","False",30000,"","https://harrisiii.com",712165,"tt11984754",0.6,"/LkG7ZaLM7qx6JIDUkO3h8cGh2e.jpg","2019-11-11",0,77,"Released","A documentary film about truth, lies & magic","Counterfeit","False",0,0,"Documentary,","Istoria Collective,","","en,","US,",0,"magic,counterfeit,",1,6,"Matthew Underwood,"
"64440",64440,"Jimmy Mack","en","False",2000,"","",712079,"tt11500434",0.6,"/czzlXG8kGAkCCRsRue5XMItKJ0v.jpg","2019-12-07",0,67,"Released","","Jimmy Mack","False",0,0,"Horror,","","","","",0,"",3,2,"Raymelle A. Adams,"
"64441",64441,"The Clock: Spirits Awakening","km","False",400000,"","",712040,"tt11172726",0.6,"/gOTLG2ayc1qJQ2gXsBsMcZ0WRHq.jpg","2019-11-19",0,120,"Released","If You Don't Need Them, Someone Else Will.","The Clock: Spirits Awakening","False",0,0,"Horror,Drama,","LD Picture Production,","","km,","KH,",0,"possession,grief,divorce,broken home,",11,7,"Leak Lyda,"
"64450",64450,"Hoek’s Delta","xx","False",12000,"","",711130,"tt10928064",0.6,"","2019-11-25",0,16,"Released","","Hoek’s Delta","False",0,0,"Drama,Music,","","","","VE,",0,"",4,13,"Vadim Lasca,"
"64468",64468,"Infected","en","False",1200,"/5Pquyah7YSRCU0MTFFqEIrt56ta.jpg","",710242,"",0.6,"/gr3cvixwOMvqTztkMileyp1xsud.jpg","2019-12-24",0,13,"Released","The Greatest Evil is Closer Than You Think","Infected","False",0,0,"Drama,Horror,","","","","",0,"zombie,infected,",4,6,"Ryan Daniel,"
"64480",64480,"Hoa Hậu Giang Hồ","en","False",0,"","",709456,"tt11226400",0.6,"/hINR8oAV2mydbQS33pDrhIWXyNV.jpg","2019-11-15",486842,92,"Released","In a Beauty Contest, Beauty is not Enough!","Miss Gangster","False",0,0,"Drama,Romance,","CJ HK Entertainment,","","vi,","VN,",0,"",6,2,"Lương Mạnh Hải,"
"64486",64486,"Diagnosis","en","False",150,"/8LBRJXQFLvkmNAI0m46oHEk3y8.jpg","http://crafttanner.com",709069,"tt9114642",0.6,"/hS5UDBpLD8x2lg7EeagNhDzg44U.jpg","2019-12-27",0,11,"Released","","Diagnosis","False",10,1,"Drama,Family,","Bomb Squad Entertainment,","","","",0,"family,medical,autsim,",6,9,"Tanner Richard Craft,"
"64492",64492,"Amunet","en","False",30000,"","",708699,"tt11374282",0.6,"/m8adoOnH0MAcI0YkimX466fS4u.jpg","2019-11-13",0,20,"Released","","Amunet","False",0,0,"Horror,","","","en,","AE,",0,"",2,4,"Vijendra Bhambhani,"
"64506",64506,"Nei de dûns","fy","False",15000,"","",708021,"tt11704050",0.6,"","2019-11-06",0,12,"Released","","After the Dance","False",0,0,"Drama,","","","fy,","NL,",0,"",3,8,"Rutger Veenstra,"
"64514",64514,"Vijay Bond","ml","False",1000,"","",707478,"tt11310712",0.6,"/bzqs2ITlsMfulPVLXQBRNKvgn2K.jpg","2019-11-11",0,22,"Released","","Vijay Bond","False",0,0,"Comedy,","","","ml,","IN,",0,"",5,6,"Shanoob Karuvath,"
"64532",64532,"Under Her Skin","en","False",3100,"/cQliRsWc38bBIJEKnZYJ1VeeyxD.jpg","https://larszijm.com/under-her-skin/",705816,"tt11557476",0.6,"/v9ov32ou9zU61zntdpwGpbTOlYf.jpg","2019-11-28",0,40,"Released","","Under Her Skin","False",0,0,"Drama,","","","nl,","",0,"",3,18,"Lars Zijm,"
"64535",64535,"I Who Have No One","en","False",5000,"/kUf6iU8fnHk3Lw1OXU4XOrrQm2G.jpg","",705450,"tt10967922",0.6,"/2BFa3t27RDTBLbTP4HzErlXpEaB.jpg","2019-12-31",0,25,"Released","Beauty is only skin deep.","I Who Have No One","False",10,1,"Horror,Comedy,","","","en,","",0,"schizophrenia,beauty,body image,",2,3,"Pierre Tsigaridis,"
"64559",64559,"Dropping Gear","en","False",65,"/glydWzg76KReA4hARDgARH02QSj.jpg","https://www.youtube.com/watch?v=q65W4geJaik",703008,"tt12009844",0.6,"/sQ7WW7HDOgjFh0Vl5F9d0wLiE5I.jpg","2019-12-25",1,5,"Released","Drop gear and disappear.","Dropping Gear","False",8.7,3,"Drama,","","","en,","",0,"",4,2,"Jack Weir,"
"64566",64566,"Fome","pt","False",600,"","",702743,"",0.6,"/qF3j0cALaTaoRNmFf3xUsAAp0T2.jpg","2019-11-23",0,18,"Released","","Fome","False",0,0,"Horror,","Viela 36,","","pt,","BR,",0,"brazilian,monster,horror,brutal death,club scene,lgbt,goiás,",5,25,"Manda Ramoos,"
"64592",64592,"The Black Shuck","en","False",2000,"","",701029,"tt8307946",0.6,"/saqrximW5KwkBUz2ykLB77CsmlG.jpg","2019-12-31",0,12,"Released","","The Black Shuck","False",10,1,"Horror,","","","","",0,"",3,13,"Josh Trett,"
"64621",64621,"Deepwater","en","False",5000,"","",698625,"tt11336242",0.6,"/jcHJ3R1gasJh927n0bRKFwBDHRo.jpg","2019-12-31",0,21,"Released","","Deepwater","False",0,0,"Drama,","Phase 4 Films,","","en,","US,",0,"",8,6,"Dana Moe,"
"64624",64624,"Limbo : um curta-mtragem","pt","False",500,"","https://www.youtube.com/watch?v=gFbyKeyjq88",698168,"",0.6,"/lyBnIcbeirSmoKeSGTIk4tzdjtT.jpg","2019-11-24",0,10,"Released","short film, limbo, brazil, production","Limbo (short film)","False",0,0,"Fantasy,Mystery,Horror,","Tize Studios,","","pt,","BR,",0,"",4,12,"Julia Nobre Lopez,"
"64636",64636,"Midnight","en","False",50,"/qv4hlnhE8LEPLZb8CmKJJj55qWf.jpg","https://www.youtube.com/watch?v=y-fHFVx3CVU",695862,"tt11707770",0.6,"/3ZxexMrfVkrWQz3K7kbvYyGCZVb.jpg","2019-12-19",0,6,"Released","Exploring the damaging effect social media has upon the youth of today; told in a experimental, bold, and controversial manner.","Midnight","False",10,1,"Drama,","","","en,","",0,"technology,teen drama,",4,11,"Jack Hill,"
"64638",64638,"Ghoon","bn","False",116940,"","",695698,"tt11120066",0.6,"/aL7R0Pgbr4zoYTjkdm0Wzwv09Nd.jpg","2019-11-08",0,120,"Released","Kathe Noy Somporke Ghoon","Ghoon","False",0,0,"Drama,","Infocare(I) Entertainment,","","bn,","",0,"",7,10,"Shuvro Roy,"
"64645",64645,"Jesus","en","False",2,"","https://www.youtube.com/c/NawtyPotato",695059,"",0.6,"/ncd7bgW5LzfAydpb7gUIkcmiQdF.jpg","2019-11-11",0,6,"Released","Here he cometh, your Lord and Savior.","Jesus","False",10,1,"Comedy,Action,Adventure,","Nawty Potato,","","","US,",0,"",6,5,"Ross Cooper,"
"64652",64652,"Call the Shot","en","False",2500,"/g14c0MbYaKPKJ9nTWGuNhaTsnBi.jpg","",694745,"tt10380334",0.6,"/12jQDeOS7KioDfQazDsJhC44tPp.jpg","2019-11-09",0,19,"Released","People who fear death are people who have lives worth living","Call the Shot","False",0,0,"Drama,","","","en,","US,",0,"suicide,depression,bartender,friends,dark comedy,fear,acceptance,hope for a new life,carpe diem,",3,10,"Dean Parker,"
"64653",64653,"Forgotten Trash","en","False",2000,"","",694673,"tt11668518",0.6,"/l8luhL1WUkrnwQ8ADZeUjGSlUvg.jpg","2019-12-31",0,53,"Released","Your Death is their T.V. Dinner!","Forgotten Trash","False",0,0,"Horror,Science Fiction,","Retro Video Pictures,","","en,","",0,"alien life-form,vhs,shot on video,",7,8,"Brandon Espana,"
"64655",64655,"Harvey's Last Night on the Avenue","en","False",20000,"","",694493,"",0.6,"/6cs1u7emZFUHcS4TwRxVpPQXM8n.jpg","2019-11-05",0,28,"Released","","Harvey's Last Night on the Avenue","False",0,0,"","","","en,","",0,"",9,17,"Jack Kyser,"
"64665",64665,"In Her Image","en","False",125,"","https://aufilmmaking.co.uk/films/in-her-image",693986,"",0.6,"/aDsMm81JhVPTc2rnKnRultbhRli.jpg","2019-12-08",0,12,"Released","","In Her Image","False",0,0,"Romance,Drama,","Aberdeen University Filmmaking Society,","","en,","",0,"",6,27,"Sofia Ferrara,"
"64674",64674,"Beyond the Vows","en","False",50000,"","",692862,"tt6782412",0.6,"/bryt1Nkal6TMsowxiLzqDHGp8Ek.jpg","2019-12-20",0,122,"Released","What Faith Can't Conquer, Love Will.","Beyond the Vows","False",0,0,"Drama,","","","","",0,"christian film,",6,2,"Joan Montreuil,"
"64676",64676,"The Doors Between Us","en","False",1000,"","http://www.jankyjank.com/tdbu",692664,"tt12098452",0.6,"/33TbmeQMY333g6Kcy6QFNqXVRf2.jpg","2019-12-11",1080,110,"Released","A surreal midnight comedy hidden inside the strangest book Stephen King never wrote.","The Doors Between Us","False",0,0,"Comedy,","Janky Jank Productions,","","en,","US,",0,"",10,6,"Max Aguiar,"
"64702",64702,"Rapuh","en","False",2000,"/7uqvB97SfQ7ofARKel8f6qMDwt.jpg","",690577,"",0.6,"/8Z9IjlH2gs5Rrgaz7hAzwOiUyR9.jpg","2019-12-13",0,30,"Released","Will the wounds heal?","Rapuh","False",0,0,"Family,Drama,","Future Oscar Winners,","","","MY,",0,"family secrets,family conflicts,",9,17,"Ammar Adzim,"
"64707",64707,"Karma: The Interactive Movie","ar","False",10,"","",690267,"",0.6,"/jcCSQskelFwzmWSot23JOAjb9Kz.jpg","2019-11-23",0,0,"Released","","Karma: The Interactive Movie","False",0,0,"","","","","",0,"",1,2,"Raya Bouslah,"
"64708",64708,"Karma: The Interactive Movie","ar","False",10,"","",690263,"",0.6,"/jcCSQskelFwzmWSot23JOAjb9Kz.jpg","2019-11-23",0,0,"Released","","Karma: The Interactive Movie","False",0,0,"","","","","",0,"",1,3,"Raya Bouslah,"
"64728",64728,"Pragiwaksono: World Tour","en","False",10,"","http://pilihpandji.com",688533,"",0.6,"/vtESiN5Ye103Vpe8R92cOsDu2HT.jpg","2019-12-23",0,180,"Released","Stand Up, Comedy","Pragiwaksono: World Tour","False",0,0,"","","","","",0,"",0,0,"Anouk Nier-Nantes,"
"64738",64738,"Bargi Elo Deshe","bn","False",97,"","https://filmfreeway.com/InvasionoftheBargis",687260,"",0.6,"/cVmKHxmP12uh7bd1ih7ivNghe3Y.jpg","2019-11-29",0,20,"Released","","Invasion of the Bargis","False",0,0,"Documentary,History,","","","bn,","IN,",0,"",0,13,"Raktim Ghoshal,"
"64763",64763,"What Happened to Henry?","en","False",2500,"","http://www.whathappenedtohenry.com/",685783,"tt11436808",0.6,"/2Zgp7MbI7ArF5uJhT95gDkn30Y6.jpg","2019-12-08",0,24,"Released","The first African American drum major of a major university marching band disappeared in 1973 and has not been found since.","What Happened to Henry?","False",0,0,"Documentary,","Blooming Lettuce Productions,","","en,","US,",0,"",17,16,"Daniel Zvereff,"
"64770",64770,"Alterno","en","False",5,"","http://www.alterno.com",684912,"tt11997296",0.6,"/bf7n935fP39hC55wK4FGbMhcZos.jpg","2019-11-22",10,4,"Released","Reality in different dimensions","Alterno","False",0,0,"Science Fiction,","","","es,","MX,",0,"exploration,",1,7,"Paulina Miramontes Soto,"
"64839",64839,"Kelon","jv","False",140,"/5KoijPphgMgqSRNRgScXACNSfQw.jpg","",679153,"",0.6,"/8xEqkPXWX76ekttybiqCPk40VBS.jpg","2019-12-07",0,0,"Released","","Kelon","False",8,1,"Drama,Mystery,","Kaloewaran Eropah,","","","ID,",0,"kelon,short,",2,3,"Muhammad Fiqih Sugesty,"
"64858",64858,"Proyecto da Vinci","en","False",2000,"/oAnNbyFhIuZPRK9wL4eYNhkHPb6.jpg","",677208,"tt11358736",0.6,"/4EcVuOHtMN3UCBZGKHZZZXGkdwH.jpg","2019-11-22",0,22,"Released","Friendship beats bullying.","da Vinci project","False",0,0,"Adventure,Family,","Muchas Manos Films,Escuela Dante Alighieri,Escuela Castelfranco,","","","AR,IT,",0,"",10,22,"Matias Carrizo,"
"64875",64875,"L'occhio della montagna","it","False",1500,"","",676273,"",0.6,"/twakmhp9SIJHoHD2vJ2UPLVu1cw.jpg","2019-12-31",0,0,"Released","","L'occhio della montagna","False",0,0,"Mystery,","Castelli Film,","","it,","IT,",0,"woods,nature,nature of reality,mistery,non linear,",9,10,"Francesco Audino,"
"64879",64879,"Ultraviolet","en","False",76,"/xgH7edyTtdKLGQwmb4J4THeasrp.jpg","https://www.youtube.com/channel/UCznEl9-bVgXKsBsfd97Gm2g",675948,"",0.6,"/9fRNcLg2k4Yf64Fgir30jAlk9vK.jpg","2019-12-13",0,78,"Released","Two teenagers set out to make a film about their lives, but their emotional problems take over.","Ultraviolet","False",0,0,"Documentary,Drama,","","","","",0,"friendship,student movie,independent film,mockumentary,teenager,teenage boy,fake documentary,teen drama,student film,",2,7,"James Seed,"
"64881",64881,"Vule","sq","False",25000,"","",675503,"tt10131016",0.6,"/7xnDbaliCp8Dqu1ZX4nNsKIvraX.jpg","2019-12-03",0,14,"Released","","Seal","False",0,0,"Drama,","Kinostudio Dardan,","","sq,en,de,","AL,XK,",0,"",13,10,"Valmir Tertini,"
"64923",64923,"Stu v. Drew","en","False",500,"/1swG6aYz3VyLj8Ku90lvOwVyo7Q.jpg","",673690,"tt11198388",0.6,"/iH4NJXx1iEcgbzOBKAQPjxhoYSI.jpg","2019-12-21",0,16,"Released","DO YOU REALLY HAVE TO LOVE YOUR FAMILY?","Stu v. Drew","False",0,0,"Comedy,Drama,","NBD Productions,","","en,","US,",0,"holiday,christmas,",2,11,"Ethan Hammock,"
"64968",64968,"Luperca Returns","en","False",360,"/hWYcSN6fnCo6x37AvPBY5IZVUFa.jpg","",671389,"tt11353034",0.6,"/nTx6SDP3lWLxh3c50T5xr5PV4HV.jpg","2019-12-14",0,10,"Released","The return of the Wolf Mother.","Luperca Returns","False",0,0,"Horror,Thriller,","Exiram Productions,","","en,","",0,"anti hero,alien,werewolf,short,",2,5,"Alexis Ramirez,"
"65033",65033,"Cornflower","en","False",10000,"/rNL5i1gWzInq8B3eoV4eci6P6Kb.jpg","",668828,"tt7771518",0.6,"","2019-12-31",0,10,"Released","","Cornflower","False",0,0,"Drama,","Go Be One Motion Pictures,","","en,","US,",0,"",2,11,"Sam Evoy,"
"65038",65038,"Life to AfterLife: I Died, Now What","en","False",75000,"","https://www.amazon.com/Life-AfterLife-Died-Now-What/dp/B082386X3W",668431,"tt11367006",0.6,"/8FicvEAju32kv9xC0GOZhsMT47e.jpg","2019-11-30",0,107,"Released","","Life to AfterLife: I Died, Now What","False",0,0,"Documentary,","Inspiriter Films,","","","",0,"",4,0,"Riley Vitale,"
"65043",65043,"Down to Earth","es","False",200,"","",668204,"tt10635630",0.6,"/bbobWOfW9zPBEeWCeKXeaMcbnPh.jpg","2019-12-01",0,3,"Released","","Down to Earth","False",8,1,"Drama,Comedy,","","","es,","",0,"down syndrome,short,",1,9,"Cesc Nogueras,"
"65053",65053,"Ruega por nosotros","es","False",10000,"","http://www.nqvmedia.com/pray-for-us.html",667388,"tt11681842",0.6,"/qmIE6PwIA9a5fkB1mn9hdtpOUa5.jpg","2019-12-17",0,16,"Released","","Pray for Us","False",0,0,"","","","es,","",0,"",0,1,"Andrés Madrigal Alvarado,"
"65080",65080,"Der Bär in Mir","en","False",420000,"","http://www.derbaerinmir.com",666435,"tt11379540",0.6,"/aqqywnLgXFHNob8066s7byp3seE.jpg","2019-12-12",0,97,"Released","Swiss documentary about Alaskan bears","Der Bär in Mir","False",0,0,"","","","","",0,"",0,1,"Roman Droux,"
"65107",65107,"Masked","en","False",150,"","https://filmfreeway.com/projects/1816439",665202,"tt11629660",0.6,"/6z6yuBhtPUCY6pq3J3U5IS4ki9f.jpg","2019-11-24",0,16,"Released","","Masked","False",0,0,"Drama,Romance,","","","","TR,",0,"love at first sight,depression,identity,unexpected happiness,identity crisis,society,marriage of convenience,marriage,relationship,experimental,no dialogue,hidden identity,fake,masked,",3,6,"Fatih Oruç,"
